WAVE,INTENSITY_RAW,INTENSITY_MED,INTENSITY_CORR,INTENSITY_SNV
1961,1461.8052306796822,1446.7420233876812,-37.55860732514361,-0.16941668918982508
1962,1466.452309410274,1446.7420233876812,-34.34032797773057,-0.1548999040703384
1963,1453.7278774276406,1446.7420233876812,-31.12672080422908,-0.14040419385995478
1964,1441.0034454450074,1447.7228668171963,-26.93699046763072,-0.12150545685196848
1965,1434.284074366401,1452.0137064285716,-19.442032130536063,-0.08769773293683744
1966,1437.9222061549601,1452.0137064285716,-16.24272932154622,-0.07326654583444732
1967,1441.5603379435192,1452.0137064285716,-13.048289983044697,-0.058857296528125345
1968,1446.7420233876812,1447.038939717084,-14.833528196661746,-0.06691002183147944
1969,1452.9314835326088,1446.7420233876812,-11.945874053344369,-0.053884597319579966
1970,1459.1209436775364,1441.5603379435192,-13.947994046829308,-0.06291561749879833
1971,1456.3858492857144,1441.5603379435192,-10.773480425471234,-0.04859624769729798
1972,1452.0137064285716,1446.7420233876812,-2.4223798049356446,-0.010926698185700611
1973,1447.038939717084,1447.038939717084,1.0388068337790628,0.00468577583183566
1974,1435.7400858904612,1449.1771268336965,6.336073166130063,0.028580307277418473
1975,1424.4412320638382,1452.0137064285716,12.326494854192106,0.055601474501640887
1976,1421.4465458605657,1452.0137064285716,15.475053995345434,0.06980377068356154
1977,1435.311836347131,1449.1771268336965,15.781704961555988,0.0711869900074962
1978,1449.1771268336965,1447.038939717084,16.78137440132855,0.07569622767182796
1979,1456.1075637209303,1445.4172890036357,18.292161020271806,0.08251097628158569
1980,1457.9331778197675,1437.215941789741,13.21778690275687,0.059621851153568974
1981,1459.7587919186046,1435.7400858904612,14.863395061028541,0.06704474315444725
1982,1453.4561108218174,1435.311836347131,17.551055944728205,0.07916805232401333
1983,1445.4172890036357,1435.311836347131,20.66136836257533,0.09319782791221769
1984,1437.215941789741,1435.311836347131,23.766038607522205,0.10720215318901082
1985,1426.9808308403049,1427.7038067807716,19.25699316632995,0.08686307236422
1986,1416.745719890869,1426.9808308403049,21.6272715031007,0.09755475496036697
1987,1412.3345278295706,1426.2760334426232,24.009955027190244,0.10830239399137676
1988,1420.019167305171,1420.019167305171,20.834753170996237,0.09397991974922769
1989,1427.7038067807716,1418.2224815300544,22.113871975931033,0.09974967769409321
1990,1426.2760334426232,1416.745719890869,23.707012381116783,0.10693590189363136
1991,1418.2224815300544,1412.3345278295706,22.359777222104185,0.10085888955331843
1992,1410.168929617486,1410.168929617486,23.252148393728476,0.1048841338366363
1993,1405.1643714004374,1406.7438666143748,22.879025111007877,0.10320107592474734
1994,1400.7666872283,1405.97378581599,25.15481245853357,0.11346653530080594
1995,1397.212053407516,1405.1643714004374,27.385152938646115,0.12352699618625161
1996,1401.9779600109455,1401.9779600109455,27.232341756021924,0.12283770639424112
1997,1406.7438666143748,1400.7666872283,29.048473291908977,0.13102978309398075
1998,1405.97378581599,1397.212053407516,28.515006942594937,0.12862346110465622
1999,1394.967648539612,1394.967648539612,29.285491982969234,0.13209891011373107
2000,1383.9615112632337,1385.445011943734,22.771427260421433,0.10271573120862205
2001,1381.0392830434782,1383.9615112632337,24.29014019269539,0.1095662332676582
2002,1383.2421474936061,1383.2421474936061,26.566591797585488,0.11983468892849576
2003,1385.445011943734,1381.0392830434782,27.353104755675986,0.12338243552652475
2004,1377.6831574771477,1377.6831574771477,26.97987915462636,0.12169891608440925
2005,1368.4977717367453,1368.4977717367453,20.770876713067764,0.09369179037516111
2006,1359.7747455616534,1359.7747455616534,15.01767820174473,0.0677406725501154
2007,1353.8919281448957,1357.1739393917178,15.380105348448978,0.06937548309395568
2008,1348.0091107281378,1353.8919281448957,15.054694617370842,0.06790764355963011
2009,1343.3225148004396,1352.6983300036673,16.8110259972118,0.07582997797732366
2010,1340.378816521421,1349.4412864052758,16.497202993113206,0.07441440753602152
2011,1337.4351182424023,1348.0091107281378,18.001501314746747,0.08119988919668354
2012,1341.708633418834,1347.5394704510452,20.461551037185245,0.09229650616145975
2013,1349.4412864052758,1343.3225148004396,19.16746424984217,0.08645923170828743
2014,1357.1739393917178,1341.8930329541283,20.65399326183615,0.09316456083341319
2015,1352.6983300036673,1341.708633418834,23.378709981184556,0.10545501882552265
2016,1347.5394704510452,1340.378816521421,24.951078407659224,0.11254754626387141
2017,1341.8930329541283,1337.4351182424023,24.902598467921507,0.11232886640677826
2018,1334.5179100183489,1335.3838808920702,25.73957669325796,0.11610424813573392
2019,1327.1427870825694,1334.5179100183489,27.754783129043744,0.12519429770623638
2020,1325.7922729625545,1332.2110236824699,28.322000612006377,0.127752861903842
2021,1330.5880769273124,1330.5880769273124,29.56604924014937,0.13336442779462176
2022,1335.3838808920702,1327.1427870825694,28.98061167949413,0.13072367776907162
2023,1332.2110236824699,1326.671339742742,31.361839143630277,0.14146474890861432
