1430.552,438.1222,1430.552,413.00035
1433.701,429.07855,1433.701,430.08342
1436.848,424.05373,1436.848,424.05373
1439.992,436.1123,1439.992,399.93685
1443.134,424.05373,1443.134,419.02937
1446.274,429.07829,1446.274,424.05392
1449.412,422.04409,1449.412,421.03922
1452.547,424.05343,1452.547,415.00957
1455.679,423.04901,1455.679,434.10263
1458.81,452.19031,1458.81,408.98074
1461.938,427.06821,1461.938,421.03897
1465.064,422.04411,1465.064,397.92715
1468.187,419.02937,1468.187,407.97576
1471.308,420.03387,1471.308,417.01925
1474.427,416.01533,1474.427,404.96171
1477.544,416.01814,1477.544,404.96448
1480.658,418.02452,1480.658,402.95142
1483.77,401.94654,1483.77,386.87344
1486.88,397.92719,1486.88,401.94669
1489.987,411.99513,1489.987,397.92691
1493.092,428.07367,1493.092,411.99569
1496.195,405.96627,1496.195,410.99064
1499.295,418.02446,1499.295,408.9806
1502.393,410.99032,1502.393,413.00006
1505.489,425.0587,1505.489,406.97098
1508.583,431.08769,1508.583,416.01459
1511.674,409.98547,1511.674,424.0537
1514.763,426.06345,1514.763,415.00984
1517.85,425.05868,1517.85,404.96122
1520.934,435.108,1520.934,415.01051
1524.016,442.14216,1524.016,420.03491
1527.096,432.09267,1527.096,414.00495
1530.174,424.05359,1530.174,409.98537
1533.249,420.03432,1533.249,420.03432
1536.322,431.0878,1536.322,436.11217
1539.393,416.01491,1539.393,410.99055
1542.462,418.02475,1542.462,420.0345
1545.528,407.97585,1545.528,425.0587
1548.592,423.04903,1548.592,426.06365
1551.654,450.18016,1551.654,435.10705
1554.713,455.20484,1554.713,442.14148
1557.771,447.1655,1557.771,450.18012
1560.826,444.15143,1560.826,450.18068
1563.879,454.20018,1563.879,460.22942
1566.929,469.27326,1566.929,441.13678
1569.978,468.2689,1569.978,457.21527
1573.024,493.39006,1573.024,474.29744
1576.068,500.42364,1576.068,470.27741
1579.109,488.36584,1579.109,500.42434
1582.149,502.43401,1582.149,491.38038
1585.186,487.36121,1585.186,506.45385
1588.221,508.46315,1588.221,524.54116
1591.253,527.55563,1591.253,516.502
1594.284,541.62401,1594.284,528.56063
1597.312,521.52623,1597.312,519.51648
1600.338,563.73147,1600.338,538.60956
1603.362,543.63389,1603.362,550.66802
1606.384,562.72684,1606.384,535.59518
1609.403,567.75117,1609.403,565.74142
1612.421,581.81945,1612.421,585.83895
1615.436,593.87748,1615.436,582.82384
1618.448,590.86289,1618.448,594.8824
1621.459,607.94574,1621.459,621.00914
1624.467,612.9702,1624.467,612.9702
1627.474,624.02426,1627.474,608.95111
1630.478,636.08272,1630.478,625.02907
1633.48,631.05767,1633.48,615.98452
1636.479,629.04795,1636.479,643.11623
1639.477,625.02855,1639.477,610.96027
1642.472,617.99494,1642.472,627.03884
1645.465,613.97527,1645.465,603.9265
1648.456,610.96064,1648.456,598.90211
1651.445,616.98955,1651.445,610.96029
1654.431,603.92638,1654.431,588.85323
1657.416,582.82452,1657.416,570.766
1660.398,565.74113,1660.398,584.83378
1663.378,544.63924,1663.378,549.66362
1666.356,553.68274,1666.356,535.59497
1669.332,527.55598,1669.332,519.51698
1672.305,511.47767,1672.305,503.43867
1675.276,499.41935,1675.276,520.52173
1678.246,480.32677,1678.246,477.31215
1681.213,467.26361,1681.213,451.18562
1684.178,469.27295,1684.178,467.2632
1687.141,453.19494,1687.141,454.19982
1690.101,445.15637,1690.101,414.00527
1693.06,451.18511,1693.06,427.06815
1696.016,400.94162,1696.016,400.94162
1698.97,411.99521,1698.97,403.95622
1701.922,392.90232,1701.922,389.8877
1704.872,379.83925,1704.872,388.8831
1707.82,365.77111,1707.82,353.71265
1710.765,368.78539,1710.765,370.79513
1713.709,346.67838,1713.709,354.71735
1716.65,334.62017,1716.65,328.59094
1719.59,331.60587,1719.59,341.6546
1722.527,328.5908,1722.527,321.5567
1725.462,307.48875,1725.462,290.40595
1728.395,300.45427,1728.395,312.51271
1731.325,293.42093,1731.325,310.50375
1734.254,293.42005,1734.254,290.40544
1737.181,290.40611,1737.181,289.40124
1740.105,265.28443,1740.105,279.35261
1743.027,269.3035,1743.027,273.32298
1745.947,264.27919,1745.947,263.27432
1748.866,269.30363,1748.866,269.30363
1751.781,249.20619,1751.781,257.24514
1754.695,257.24542,1754.695,240.16264
1757.607,250.21101,1757.607,245.18667
1760.517,235.13803,1760.517,238.15264
1763.424,253.22573,1763.424,237.14783
1766.33,233.12847,1766.33,236.14307
1769.233,230.11358,1769.233,235.13791
1772.135,229.10887,1772.135,222.07479
1775.034,230.11368,1775.034,224.08447
1777.931,230.11369,1777.931,234.13317
1780.826,221.06974,1780.826,222.07461
1783.719,217.05041,1783.719,202.98226
1786.61,215.04093,1786.61,201.97764
1789.499,216.04563,1789.499,220.0651
1792.385,215.04088,1792.385,205.99707
1795.27,205.99681,1795.27,197.95788
1798.153,203.98705,1798.153,199.96758
1801.033,199.96776,1801.033,186.90449
1803.912,205.99699,1803.912,195.94832
1806.788,190.9239,1806.788,203.98717
1809.662,189.9191,1809.662,182.88503
1812.535,179.87016,1812.535,184.89448
1815.405,184.89472,1815.405,192.93365
1818.273,197.95798,1818.273,181.88012
1821.139,166.80716,1821.139,170.82663
1824.003,180.87516,1824.003,190.92382
1826.865,194.94316,1826.865,202.98208
1829.725,175.85086,1829.725,173.84112
1832.583,189.91906,1832.583,174.84606
1835.439,187.90936,1835.439,177.8607
1838.293,182.88486,1838.293,184.89459
1841.144,191.92871,1841.144,177.86059
1843.994,172.83631,1843.994,182.88497
1846.842,190.92375,1846.842,178.86537
1849.688,181.8799,1849.688,173.84098
1852.531,168.81678,1852.531,177.86057
1855.373,179.87053,1855.373,178.86567
1858.212,184.89462,1858.212,179.87029
1861.05,170.82648,1861.05,175.85081
1863.885,183.88998,1863.885,168.81698
1866.719,181.88017,1866.719,180.87531
1869.55,162.78763,1869.55,157.7633
1872.38,166.80698,1872.38,170.82644
1875.207,178.86537,1875.207,175.85078
1878.033,176.85582,1878.033,175.85095
1880.856,172.83649,1880.856,176.85595
1883.678,165.80219,1883.678,150.72921
1886.497,159.77314,1886.497,169.82181
1889.314,177.86062,1889.314,162.78763
1892.13,149.72435,1892.13,156.75841
1894.943,165.80215,1894.943,162.78755
1897.755,161.78272,1897.755,156.7584
1900.564,159.77323,1900.564,154.7489
1903.371,169.82169,1903.371,169.82169
1906.177,157.76336,1906.177,159.77309
1908.98,173.84109,1908.98,160.77784
1911.782,176.85592,1911.782,159.77319
1914.581,158.76827,1914.581,160.778
1917.379,163.79248,1917.379,162.78762
1920.174,164.79733,1920.174,151.73409
1922.967,164.7973,1922.967,166.80703
1925.759,147.71476,1925.759,147.71476
1928.548,145.70491,1928.548,154.74869
1931.336,158.76796,1931.336,156.75823
1934.122,167.81196,1934.122,166.8071
1936.905,144.70011,1936.905,157.76336
1939.687,171.8314,1939.687,160.77788
1942.466,151.73414,1942.466,156.75847
1945.244,157.76329,1945.244,147.71464
1948.02,150.72922,1948.02,163.79247
1950.794,161.78278,1950.794,158.76818
1953.565,167.81198,1953.565,164.79738
1956.335,156.75841,1956.335,167.81192
1959.103,159.77315,1959.103,142.69044
1961.869,157.7633,1961.869,155.75357
1964.633,160.77791,1964.633,155.75358
1967.395,154.74853,1967.395,161.78258
1970.155,170.82652,1970.155,151.73408
1972.913,164.79728,1972.913,153.74377
1975.67,172.83627,1975.67,164.79735
1978.424,155.75367,1978.424,161.78286
1981.176,151.73401,1981.176,154.7486
1983.926,159.77312,1983.926,154.74879
1986.675,160.77793,1986.675,178.86552
1989.421,153.74381,1989.421,151.73408
1992.166,153.74384,1992.166,155.75357
1994.908,162.78759,1994.908,172.83624
1997.649,149.72443,1997.649,147.7147
2000.388,164.7975,2000.388,161.7829
2003.125,163.79266,2003.125,159.77319
2005.86,156.75845,2005.86,164.79737
2008.593,160.77796,2008.593,163.79256
2011.324,152.73898,2011.324,154.74871
2014.053,157.76343,2014.053,156.75857
2016.78,168.81676,2016.78,169.82162
2019.505,158.76824,2019.505,161.78284
2022.229,155.75404,2022.229,154.74918
2024.95,151.73428,2024.95,136.66129
2027.67,153.74366,2027.67,162.78743
2030.387,170.8266,2030.387,153.74388
2033.103,158.76824,2033.103,169.82177
2035.817,162.78768,2035.817,160.77795
2038.529,169.82161,2038.529,170.82647
2041.239,152.73902,2041.239,161.7828
2043.947,165.80215,2043.947,161.78269
2046.653,151.7343,2046.653,155.75376
2049.358,154.74884,2049.358,161.7829
2052.06,162.78764,2052.06,172.8363
2054.761,153.74387,2054.761,161.78279
2057.46,156.75857,2057.46,155.7537
2060.156,159.77343,2060.156,159.77343
2062.851,159.77307,2062.851,165.80226
2065.544,162.78746,2065.544,160.77773
2068.235,151.73422,2068.235,152.73909
2070.925,146.7099,2070.925,153.74396
2073.612,165.80208,2073.612,149.72425
2076.298,154.7487,2076.298,153.74383
2078.981,156.75846,2078.981,150.72927
2081.663,161.78291,2081.663,144.70019
2084.343,146.7097,2084.343,159.77294
2087.021,154.74881,2087.021,155.75368
2089.697,152.73911,2089.697,150.72938
2092.371,158.76824,2092.371,157.76337
2095.044,159.77294,2095.044,152.73888
2097.714,143.69522,2097.714,155.7536
2100.383,157.76325,2100.383,152.73893
2103.05,155.75371,2103.05,157.76345
2105.715,156.75843,2105.715,143.69518
2108.378,146.7098,2108.378,137.66602
2111.039,161.78287,2111.039,146.70988
2113.699,152.73892,2113.699,152.73892
2116.356,139.6758,2116.356,143.69526
2119.012,144.70008,2119.012,148.71954
2121.666,158.7682,2121.666,160.77793
2124.318,148.71957,2124.318,149.72443
2126.968,145.70482,2126.968,147.71455
2129.616,145.70492,2129.616,151.73411
2132.263,146.7099,2132.263,151.73422
2134.907,143.69529,2134.907,142.69042
2137.55,153.74385,2137.55,142.69033
2140.191,158.76799,2140.191,154.74853
2142.83,160.77786,2142.83,151.73407
2145.468,121.58827,2145.468,136.66124
2148.103,146.7098,2148.103,144.70007
2150.737,147.71455,2150.737,154.7486
2153.369,133.64684,2153.369,135.65657
2155.999,135.65633,2155.999,137.66606
2158.627,141.68554,2158.627,146.70987
2161.253,156.75855,2161.253,151.73422
2163.878,134.65125,2163.878,141.6853
2166.501,149.7246,2166.501,145.70513
2169.122,146.7098,2169.122,126.61251
2171.741,134.65159,2171.741,143.69538
2174.358,133.6466,2174.358,135.65632
2176.974,134.6514,2176.974,112.5444
2179.587,131.6368,2179.587,124.60275
2182.199,136.66127,2182.199,133.64667
2184.809,139.67574,2184.809,129.6271
2187.418,118.57369,2187.418,120.58342
2190.024,132.64162,2190.024,139.67566
2192.629,122.59299,2192.629,129.62703
2195.232,119.57855,2195.232,122.59314
2197.833,132.64161,2197.833,127.61729
2200.432,114.55421,2200.432,121.58826
2203.029,117.56899,2203.029,118.57386
2205.625,105.51049,2205.625,104.50563
2208.219,112.5445,2208.219,121.58827
2210.811,120.58325,2210.811,120.58325
2213.402,117.56873,2213.402,114.55414
2215.99,114.55418,2215.99,105.51041
2218.577,121.58821,2218.577,105.51039
2221.162,105.51052,2221.162,102.49593
2223.745,119.57836,2223.745,110.53459
2226.327,105.51031,2226.327,108.5249
2228.906,111.53963,2228.906,114.55422
2231.484,99.48125,2231.484,90.43748
2234.06,98.47638,2234.06,113.54933
2236.635,105.51037,2236.635,104.50551
