WAVE,INTENSITY
1028,1295.3339291366565
1029,1287.1511789691594
1030,1244.5226495211475
1031,1176.4708110669733
1032,1130.9885761617172
1033,1080.0947383626456
1034,1086.538228240574
1035,1058.5431181250615
1036,961.510989694676
1037,898.1495182686741
1038,842.2217311616689
1039,772.0215519656545
1040,782.5330200299353
1041,724.9913042339317
1042,684.0090062818098
1043,567.3044551422355
1044,524.3075301968416
1045,466.25913582882356
1046,424.71379648634905
1047,359.5122386373486
1048,350.76525559540715
1049,279.1469360446716
1050,268.02406380597455
1051,236.7262971211764
1052,188.8468947647687
1053,145.1283495902754
1054,173.5540934712608
1055,116.51284204347733
1056,109.20210460146869
1057,75.70045708929749
1058,71.00276831954808
1059,6.503532164031071
1060,92.13402097004995
1061,56.639280455801114
1062,28.94596683815838
1063,51.29000067001508
1064,21.784237104015293
1065,18.40000052583823
1066,90.53480252093084
1067,21.88147806629589
1068,74.6788435254461
1069,-15.115598425547788
1070,-3.906619970556209
1071,3.8771279412991717
1072,15.858271846134508
1073,12.35307696469904
1074,3.604003591472599
1075,20.145746956941323
1076,-40.26446931740718
1077,-3.163558141364277
1078,18.03081250354882
1079,4.547642037916523
1080,-37.7021297084543
1081,18.446691120512156
1082,48.04542985954615
1083,-2.3338139317104836
1084,-10.992451927608943
1085,-31.555289366239233
1086,38.996541188512964
1087,23.814140128109557
1088,40.28600972509141
1089,-3.5947688555441917
1090,-19.105227376585418
1091,-19.784671009878934
1092,-7.009838734917615
1093,26.518252588844764
1094,-25.965238780707697
1095,-15.618927618527866
1096,13.281090300126888
1097,-10.737431904519852
1098,23.306494536739283
1099,-16.819203990355064
1100,38.29083253852926
1101,-14.873871837173464
1102,44.31561538144043
1103,-11.741977722797618
1104,20.374624668422776
1105,70.87916359928661
1106,20.38159127569957
1107,42.334643365743375
1108,50.46373669746063
1109,-52.54972772338853
1110,7.129709479924552
1111,6.3695014859810435
1112,-22.801821885108126
1113,16.74759368941257
1114,63.63371737853457
1115,53.99977984860241
1116,-17.417633839727998
1117,-23.733330445239922
1118,10.360201115330856
1119,-39.05261023106314
1120,28.988359140396753
1121,50.6804861334586
1122,29.665172444797623
1123,6.703995127841779
1124,59.80048541556074
1125,13.59078039094442
1126,-6.239036813023286
1127,-27.389388147192022
1128,29.536527188277308
1129,46.834902304944066
1130,27.260896107328154
1131,-6.022703844730145
1132,1.7436554317791055
1133,-6.256930998573315
1134,21.23900658245743
1135,27.21080787894543
1136,12.476934743063023
1137,-23.949867763092325
1138,-11.045708353290678
1139,13.530992044921563
1140,-11.397789458137924
1141,18.85627058103946
1142,-11.39841511959289
1143,-14.229725795540784
1144,-2.3901324676547007
1145,17.28362354689864
1146,17.07113022355728
1147,-32.899420364314125
1148,-24.50744151761336
1149,24.128330279625246
1150,15.137795570625599
1151,2.2251141695156615
1152,-12.096900049992286
1153,5.409547508042748
1154,-40.455763169059814
1155,-41.54585811930334
